NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_32	AXIN2	axin 2 [Source:HGNC Symbol;Acc:HGNC:904]	18384	-0.0222347192466259	-0.20723593	No	
row_33	JAG2	jagged canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:6189]	18388	-0.022256826981902122	-0.18416426	No	
row_34	CCND2	cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]	18548	-0.02341378480195999	-0.16729188	No	
row_35	JAG1	jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188]	19462	-0.031756170094013214	-0.17751397	No	
row_36	NOTCH4	notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]	19623	-0.03361818566918373	-0.15004577	No	
row_37	HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	19629	-0.03369448333978653	-0.11513946	No	
row_38	NOTCH1	notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]	19631	-0.03373090922832489	-0.080005266	No	
row_39	WNT5B	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	20113	-0.04194203019142151	-0.05909449	No	
row_40	KAT2A	lysine acetyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:4201]	20372	-0.049078844487667084	-0.020153157	No	
row_41	MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	20466	-0.052640292793512344	0.030336073	No	
